time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CPP_At31,3_months_or_less,3_months_or_less_percent,more_than_3_months_6_months,more_than_3_months_6_months_percent,more_than_6_months_less_than_1_year,more_than_6_months_less_than_1_year_percent,1_year_less_than_2_years,1_year_less_than_2_years_percent,2_years_or_more,2_years_or_more_percent
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans by length of time,185,61,33,32,17.3,61,33,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans by length of time,1245,375,30.1,326,26.2,310,24.9,197,15.8,37,3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans by length of time,365,120,32.9,88,24.1,110,30.1,31,8.5,16,4.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans by length of time,982,325,33.1,268,27.3,254,25.9,121,12.3,14,1.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans by length of time,549,143,26,137,25,187,34.1,75,13.7,7,1.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans by length of time,240,64,26.7,66,27.5,93,38.8,17,7.1,0,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans by length of time,347,106,30.5,105,30.3,71,20.5,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans by length of time,238,53,22.3,69,29,84,35.3,32,13.4,0,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans by length of time,127,30,23.6,36,28.3,c,c,29,22.8,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans by length of time,332,107,32.2,81,24.4,100,30.1,34,10.2,10,3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans by length of time,485,163,33.6,137,28.2,88,18.1,90,18.6,7,1.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans by length of time,259,77,29.7,44,17,66,25.5,55,21.2,17,6.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans by length of time,166,55,33.1,32,19.3,42,25.3,31,18.7,6,3.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans by length of time,200,66,33,61,30.5,57,28.5,16,8,0,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans by length of time,253,77,30.4,61,24.1,79,31.2,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Child Protection Plans by length of time,189,69,36.5,c,c,53,28,33,17.5,c,c
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Child Protection Plans by length of time,570,163,28.6,108,18.9,166,29.1,121,21.2,12,2.1
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Child Protection Plans by length of time,253,80,31.6,78,30.8,55,21.7,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Child Protection Plans by length of time,374,122,32.6,126,33.7,79,21.1,41,11,6,1.6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans by length of time,203,70,34.5,59,29.1,49,24.1,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Child Protection Plans by length of time,433,111,25.6,119,27.5,111,25.6,81,18.7,11,2.5
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Child Protection Plans by length of time,352,107,30.4,90,25.6,103,29.3,42,11.9,10,2.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Child Protection Plans by length of time,522,174,33.3,120,23,148,28.4,74,14.2,6,1.1
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Child Protection Plans by length of time,265,91,34.3,54,20.4,73,27.5,37,14,10,3.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Child Protection Plans by length of time,129,38,29.5,36,27.9,42,32.6,13,10.1,0,0
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Child Protection Plans by length of time,515,169,32.8,130,25.2,108,21,97,18.8,11,2.1
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Child Protection Plans by length of time,651,224,34.4,204,31.3,164,25.2,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Child Protection Plans by length of time,459,172,37.5,122,26.6,106,23.1,53,11.5,6,1.3
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Child Protection Plans by length of time,262,75,28.6,89,34,49,18.7,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Child Protection Plans by length of time,166,50,30.1,59,35.5,36,21.7,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans by length of time,519,127,24.5,143,27.6,165,31.8,77,14.8,7,1.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans by length of time,971,283,29.1,219,22.6,237,24.4,189,19.5,43,4.4
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans by length of time,614,151,24.6,139,22.6,216,35.2,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans by length of time,394,60,15.2,103,26.1,173,43.9,52,13.2,6,1.5
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans by length of time,299,102,34.1,97,32.4,67,22.4,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Child Protection Plans by length of time,734,203,27.7,136,18.5,220,30,151,20.6,24,3.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans by length of time,577,205,35.5,127,22,167,28.9,64,11.1,14,2.4
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans by length of time,811,207,25.5,194,23.9,235,29,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans by length of time,19,c,c,6,31.6,7,36.8,c,c,0,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans by length of time,1193,500,41.9,306,25.6,290,24.3,89,7.5,8,0.7
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans by length of time,464,105,22.6,83,17.9,158,34.1,102,22,16,3.4
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans by length of time,408,140,34.3,72,17.6,144,35.3,52,12.7,0,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Child Protection Plans by length of time,197,57,28.9,69,35,63,32,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans by length of time,825,251,30.4,256,31,229,27.8,79,9.6,10,1.2
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans by length of time,190,77,40.5,30,15.8,46,24.2,25,13.2,12,6.3
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans by length of time,205,57,27.8,61,29.8,54,26.3,33,16.1,0,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans by length of time,643,227,35.3,192,29.9,172,26.7,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans by length of time,280,90,32.1,89,31.8,60,21.4,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans by length of time,229,69,30.1,c,c,56,24.5,59,25.8,c,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans by length of time,408,143,35,80,19.6,155,38,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans by length of time,561,161,28.7,145,25.8,177,31.6,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans by length of time,378,150,39.7,90,23.8,79,20.9,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans by length of time,424,110,25.9,105,24.8,163,38.4,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans by length of time,153,42,27.5,50,32.7,37,24.2,24,15.7,0,0
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans by length of time,476,131,27.5,117,24.6,130,27.3,82,17.2,16,3.4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans by length of time,223,62,27.8,63,28.3,73,32.7,15,6.7,10,4.5
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans by length of time,623,165,26.5,165,26.5,214,34.3,73,11.7,6,1
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans by length of time,522,123,23.6,123,23.6,209,40,60,11.5,7,1.3
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans by length of time,208,87,41.8,55,26.4,43,20.7,23,11.1,0,0
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans by length of time,608,262,43.1,142,23.4,125,20.6,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans by length of time,228,81,35.5,47,20.6,77,33.8,23,10.1,0,0
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans by length of time,116,c,c,28,24.1,24,20.7,40,34.5,c,c
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans by length of time,455,127,27.9,118,25.9,148,32.5,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Child Protection Plans by length of time,226,76,33.6,c,c,70,31,47,20.8,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Child Protection Plans by length of time,105,40,38.1,26,24.8,23,21.9,16,15.2,0,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Child Protection Plans by length of time,395,112,28.4,94,23.8,105,26.6,76,19.2,8,2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Child Protection Plans by length of time,638,151,23.7,182,28.5,177,27.7,114,17.9,14,2.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Child Protection Plans by length of time,560,177,31.6,104,18.6,151,27,103,18.4,25,4.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Child Protection Plans by length of time,1294,343,26.5,314,24.3,392,30.3,217,16.8,28,2.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Child Protection Plans by length of time,193,41,21.2,46,23.8,65,33.7,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Child Protection Plans by length of time,1462,309,21.1,430,29.4,422,28.9,258,17.6,43,2.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Child Protection Plans by length of time,344,80,23.3,82,23.8,96,27.9,66,19.2,20,5.8
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Child Protection Plans by length of time,104,36,34.6,24,23.1,30,28.8,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Child Protection Plans by length of time,687,193,28.1,152,22.1,184,26.8,126,18.3,32,4.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Child Protection Plans by length of time,286,69,24.1,63,22,82,28.7,56,19.6,16,5.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Child Protection Plans by length of time,290,73,25.2,76,26.2,72,24.8,61,21,8,2.8
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Child Protection Plans by length of time,161,64,39.8,32,19.9,40,24.8,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Child Protection Plans by length of time,324,88,27.2,102,31.5,88,27.2,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Child Protection Plans by length of time,996,336,33.7,255,25.6,258,25.9,127,12.8,20,2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Child Protection Plans by length of time,168,75,44.6,25,14.9,58,34.5,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Child Protection Plans by length of time,775,183,23.6,188,24.3,280,36.1,111,14.3,13,1.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Child Protection Plans by length of time,74,19,25.7,c,c,22,29.7,21,28.4,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Child Protection Plans by length of time,126,48,38.1,31,24.6,30,23.8,17,13.5,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans by length of time,173,27,15.6,37,21.4,65,37.6,36,20.8,8,4.6
