time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,At31_episodes,At31_episodes_disability_recorded,At31_episodes_disability_recorded_percent,Autism_percent,Behaviour_percent,Communication_percent,Consciousness_percent,Hand_Function_percent,Hearing_percent,Incontinence_percent,Learning_Difficulties_percent,Mobility_percent,Personal_care_percent,Vision_percent,Other_percent
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Recorded disability,2011,242,12,35.1,34.3,21.1,5.4,3.3,4.1,14,43.4,19,13.6,9.1,12.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Recorded disability,2510,107,4.3,26.2,16.8,0,c,c,c,c,55.1,22.4,9.3,7.5,12.1
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Recorded disability,1502,145,9.7,35.2,8.3,6.9,c,0,c,0,33.8,9,c,9,17.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Recorded disability,1248,137,11,29.9,35.8,13.1,c,0,4.4,c,36.5,14.6,5.8,c,9.5
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Recorded disability,1732,241,13.9,34.9,15.8,5.4,c,0,2.5,2.9,38.2,17.8,c,4.6,8.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Recorded disability,2913,358,12.3,28.8,30.4,7.8,0,c,5.9,c,47.5,13.1,9.5,7.5,14.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Recorded disability,1512,233,15.4,26.2,13.3,c,c,c,5.6,0,56.7,18,c,5.2,6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Recorded disability,4476,384,8.6,28.4,23.2,24.5,8.9,9.9,7.8,14.3,43.2,31,18,13.8,8.3
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Recorded disability,1454,92,6.3,23.9,34.8,50,c,13,c,22.8,63,29.3,27.2,10.9,c
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Recorded disability,2907,199,6.8,34.7,13.1,5,c,c,c,3,23.6,19.1,3,c,22.1
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Recorded disability,1998,331,16.6,27.2,9.7,16.9,3.6,3.9,4.2,7.9,40.2,24.5,10.9,8.2,13.3
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Recorded disability,3762,469,12.5,30.5,20.5,16.6,c,c,4.1,5.3,43.5,18.6,12.8,9.8,10.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Recorded disability,2462,252,10.2,26.6,29.4,40.5,c,c,5.2,21.4,63.1,31.3,18.3,11.1,21.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Recorded disability,5896,329,5.6,29.8,15.5,17.6,4.9,6.1,6.1,13.4,41.3,20.4,14.6,9.1,26.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Recorded disability,2138,79,3.7,49.4,8.9,15.2,10.1,0,8.9,c,35.4,16.5,c,c,8.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Recorded disability,1034,141,13.6,15.6,42.6,45.4,8.5,9.2,13.5,27.7,59.6,25.5,28.4,16.3,17
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Recorded disability,2982,542,18.2,35.4,29.7,37.1,11.3,9.2,4.8,21.2,54.4,25.3,17.7,9.4,11.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Recorded disability,3115,180,5.8,30,9.4,5.6,c,0,4.4,0,44.4,14.4,c,6.1,6.1
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Recorded disability,3653,434,11.9,43.1,41,37.1,4.1,6.5,11.1,20,56.7,22.1,24.7,11.8,12.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Recorded disability,3327,317,9.5,0,0,0,0,0,c,0,98.1,c,0,c,0
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Recorded disability,1397,128,9.2,45.3,34.4,43.8,5.5,10.2,7.8,22.7,67.2,32.8,0,10.9,0
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Recorded disability,2836,307,10.8,29.6,36.2,30.9,3.6,7.2,7.2,18.2,56.7,24.4,22.1,9.1,21.5
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Recorded disability,5429,1015,18.7,22.4,27.7,4.8,8.1,0,5,0,42.7,25.5,0,5.8,50.6
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Recorded disability,2562,207,8.1,21.3,27.1,12.6,4.3,c,c,5.3,48.8,11.1,6.3,4.8,5.8
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Recorded disability,2128,294,13.8,0,0,0,0,0,0,0,0,0,0,0,100
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Recorded disability,3449,441,12.8,38.1,18.8,18.8,14.7,4.3,5.2,6.6,42.2,18.1,10.9,8.8,49.7
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Recorded disability,5430,334,6.2,60.5,0,20.4,4.2,2.4,12.3,0,0,18.3,0,0,13.5
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Recorded disability,3018,517,17.1,30.6,20.7,7.9,1.7,1.9,4.8,4.6,30.9,17.4,4.3,9.1,13.2
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Recorded disability,4500,236,5.2,46.6,20.3,c,10.2,c,4.7,0,19.5,11,0,5.1,31.4
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Recorded disability,232,33,14.2,36.4,c,0,0,0,c,0,30.3,c,0,c,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Recorded disability,9000,1083,12,25.1,8.9,4.7,c,c,2.3,1.6,16.2,7.1,1.1,3,57.2
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Recorded disability,3586,296,8.3,44.6,26,15.2,5.4,4.1,7.1,8.8,38.5,19.6,8.4,14.9,11.1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Recorded disability,2715,393,14.5,27.7,49.6,56.7,c,5.6,22.9,11.2,68.2,c,10.2,30,77.1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Recorded disability,1315,220,16.7,23.6,24.5,33.2,9.1,8.2,4.5,14.5,45.9,18.2,17.3,8.6,31.4
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Recorded disability,3661,255,7,8.6,29.4,31,c,0,4.3,c,54.1,22,c,7.1,30.2
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Recorded disability,1207,131,10.9,40.5,29.8,30.5,0,c,c,9.2,48.1,15.3,c,12.2,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Recorded disability,1503,423,28.1,37.6,30.7,19.1,5.9,1.9,2.6,6.4,43,10.6,7.3,5.4,23.4
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Recorded disability,6041,727,12,25.9,29.6,29.8,6.2,11.3,4,20.5,51,32.3,32,4.3,18.8
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Recorded disability,3200,430,13.4,26.5,24.9,27,c,c,6,12.1,57.2,26,11.9,6.7,18.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Recorded disability,1379,227,16.5,32.6,17.2,22.5,3.5,c,16.7,c,53.7,22,2.6,13.7,10.1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Recorded disability,2715,220,8.1,42.7,30.9,27.3,c,c,4.1,17.7,44.1,23.6,22.7,5,28.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Recorded disability,3892,248,6.4,31.5,3.6,c,3.6,0,3.6,0,14.9,c,0,0,40.3
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Recorded disability,2609,334,12.8,26.6,30.5,29.6,9,4.2,8.4,12.6,63.5,21.3,17.4,10.2,20.1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Recorded disability,3386,561,16.6,25.5,21.6,10.5,11.4,c,c,5.7,66.8,3.6,4.6,6.4,52.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Recorded disability,1546,162,10.5,50,10.5,34.6,c,7.4,c,11.1,51.9,19.8,22.8,11.7,27.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Recorded disability,3425,509,14.9,39.5,17.9,23.8,0,0,3.7,0,60.7,5.3,1.2,6.5,38.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Recorded disability,1356,240,17.7,44.2,20,41.3,7.9,7.1,5,16.3,53.8,20.4,20.8,9.2,15.4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Recorded disability,7620,909,11.9,34,14.1,12.9,4.1,0,4.4,5.6,31.2,15.3,10,5.9,24.5
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Recorded disability,5053,1028,20.3,39.8,5.8,1.9,c,c,2.3,0,21,15,0,3.1,26.4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Recorded disability,2249,438,19.5,45.2,11,20.3,c,3.9,5.7,c,40,20.5,18.5,11.9,28.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Recorded disability,4789,1047,21.9,19.8,34.8,34.9,12.1,8.2,6.9,8.7,43,14.4,14.6,7.4,30.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Recorded disability,1651,236,14.3,31.4,16.1,10.2,3.4,c,5.1,c,38.6,12.7,3,4.2,14.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Recorded disability,1323,178,13.5,30.3,27.5,13.5,c,c,c,3.4,38.8,10.1,c,5.6,35.4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Recorded disability,3650,694,19,25.4,30.3,28.1,1.3,8.4,6.3,15.1,45.4,27.5,21.8,10.5,18.2
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Recorded disability,1883,154,8.2,49.4,18.8,14.9,c,c,4.5,c,37.7,22.1,7.8,5.8,14.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Recorded disability,993,88,8.9,43.2,27.3,9.1,8,c,c,c,34.1,14.8,c,c,37.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Recorded disability,2175,199,9.1,31.2,36.7,23.6,9,c,7,c,51.3,11.1,8,6.5,38.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Recorded disability,3714,576,15.5,33.3,16.1,9,1.9,c,3.3,c,34,16.8,1.7,5.2,11.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Recorded disability,3134,440,14,25.9,16.8,7.7,4.3,1.6,2,3.4,35.7,13.9,2.3,7,7.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Recorded disability,8285,1195,14.4,16.4,9.9,20.8,5.4,3.5,4.7,0,62.7,23.3,4.2,12.6,30.3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Recorded disability,1230,246,20,39.8,23.6,19.9,5.7,c,c,6.1,33.7,16.3,7.7,4.5,28
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Recorded disability,10019,1356,13.5,41.1,13.6,13.1,8.5,0.7,4.9,4.4,34.5,22.3,3.4,8.6,4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Recorded disability,1945,322,16.6,46.9,23.6,8.4,4.7,c,3.4,2.5,42.5,13.7,c,4.7,19.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Recorded disability,1874,364,19.4,47.8,44.5,50.5,14.6,12.6,11.8,28.8,78.3,27.2,37.1,19,4.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Recorded disability,4293,408,9.5,35.8,25.5,26,15.2,7.6,6.6,17.9,59.3,24.3,21.3,12.7,25.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Recorded disability,1748,186,10.6,35.5,48.4,50.5,15.1,15.1,6.5,34.9,68.8,27.4,51.6,12.9,10.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Recorded disability,1683,187,11.1,54.5,9.1,0,0,0,c,0,34.8,37.4,c,c,24.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Recorded disability,1223,188,15.4,32.4,10.6,10.1,9.6,c,5.3,c,30.3,41.5,c,5.9,3.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Recorded disability,2394,396,16.5,33.6,18.4,6.1,c,c,3.3,3,55.3,4.3,1.5,3.8,17.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Recorded disability,7019,1061,15.1,40.5,31.4,48.1,4.6,3.3,6.4,5.9,51.8,26.2,9.4,11.6,10.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Recorded disability,1021,155,15.2,16.1,13.5,18.7,c,c,5.8,5.2,47.1,44.5,7.7,11.6,4.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Recorded disability,7233,453,6.3,47.7,11.5,20.5,8.4,13.9,4,14.3,56.1,14.1,9.7,8.6,2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Recorded disability,767,63,8.2,52.4,19,27,c,c,c,14.3,34.9,14.3,11.1,c,9.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Recorded disability,969,81,8.4,37,33.3,16,c,c,c,c,39.5,16,c,c,17.3
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Recorded disability,1055,249,23.6,45.4,17.3,17.7,6,3.6,6,10.4,34.1,10.8,10.8,10,24.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Recorded disability,1094,87,8,37.9,c,c,17.2,0,c,0,52.9,24.1,0,6.9,23
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Recorded disability,3105,481,15.5,30.8,20,34.7,6.7,2.7,3.5,4.6,53.8,15.6,6,9.8,12.9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Recorded disability,3632,530,14.6,39.6,12.8,8.5,13.4,c,4.9,c,47.5,16,4.3,9.6,27
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Recorded disability,3983,761,19.1,23.7,50.7,47.8,1.2,9.1,7.9,19.8,51.6,19.8,25,15,17.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Recorded disability,2410,199,8.3,43.2,34.2,29.1,7,5,5.5,15.1,44.7,17.6,22.6,6,21.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Recorded disability,3864,271,7,31.7,12.9,10.7,0,0,0,0,52.4,30.6,c,c,7.7
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Recorded disability,34,c,c,c,0,c,0,0,0,0,c,0,0,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Recorded disability,1199,212,17.7,24.5,20.8,29.2,10.4,12.3,6.1,15.6,50,30.2,20.8,9.9,15.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Recorded disability,1980,366,18.5,30.1,50.8,35,7.9,9,6.3,25.1,40.7,25.4,35.8,8.7,21.3
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Recorded disability,1127,165,14.6,35.8,26.1,29.1,c,4.8,c,12.1,37,18.8,15.8,9.7,20.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Recorded disability,3193,387,12.1,16,38.2,23,4.1,4.7,3.4,8.8,56.6,17.3,14,5.9,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Recorded disability,1659,315,19,34.6,32.4,33.3,15.2,11.4,6.7,21.6,47.6,34.3,27.3,9.5,34.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Recorded disability,2713,217,8,50.2,5.5,4.6,c,c,4.6,c,30.9,18.4,c,c,8.3
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Recorded disability,1159,83,7.2,18.1,33.7,45.8,9.6,c,c,20.5,68.7,24.1,37.3,21.7,27.7
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Recorded disability,2754,322,11.7,29.2,18.3,41.3,11.5,18.3,6.8,28,51.6,44.1,39.4,11.2,19.9
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Recorded disability,1776,433,24.4,29.1,11.8,28.2,5.1,c,5.1,c,92.6,12,3,4.4,14.5
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Recorded disability,51,6,11.8,c,c,c,c,c,c,c,c,c,c,c,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Recorded disability,2806,367,13.1,37.9,22.1,24.3,5.4,c,4.6,c,38.4,15,3.8,5.2,19.6
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Recorded disability,1513,192,12.7,23.4,c,0,0,0,c,0,10.4,6.3,0,4.7,72.9
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Recorded disability,2294,87,3.8,27.6,c,c,c,0,c,0,21.8,11.5,0,c,24.1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Recorded disability,2190,314,14.3,47.1,5.7,4.5,c,c,5.7,c,44.9,13.7,c,2.9,17.5
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Recorded disability,923,85,9.2,29.4,55.3,34.1,c,c,c,12.9,49.4,16.5,24.7,c,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Recorded disability,3018,287,9.5,58.2,26.5,56.1,9.8,20.2,c,29.3,67.9,c,49.5,14.6,44.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Recorded disability,2567,390,15.2,48.5,16.4,16.7,3.8,c,3.1,c,25.4,13.6,2.3,6.9,10.8
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Recorded disability,3915,500,12.8,31.8,23.8,28,1.8,3,6.6,10.8,33.4,17.2,16.6,8.8,21.2
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Recorded disability,2810,289,10.3,50.9,17.3,26.3,3.1,c,4.5,c,45.7,8,0,10.4,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Recorded disability,3158,373,11.8,26,6.4,7,c,0,1.9,c,40.8,6.7,2.1,4.6,45.6
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Recorded disability,2818,325,11.5,25.8,19.4,27.1,8.9,2.2,4.3,8.9,35.4,14.5,15.4,8,53.5
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Recorded disability,1619,251,15.5,48.2,11.2,11.2,c,2.4,4.8,c,35.1,13.9,2.8,4.4,28.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Recorded disability,2173,109,5,33.9,24.8,18.3,0,0,5.5,c,14.7,6.4,c,c,11.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Recorded disability,2107,317,15,30.3,12.6,25.2,c,c,4.7,6,55.5,28.7,5.7,6.6,24.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Recorded disability,1601,291,18.2,38.1,45.7,67.7,12.4,37.1,14.4,8.2,79,41.9,64.9,18.6,27.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Recorded disability,2852,202,7.1,42.6,20.8,27.7,9.9,17.3,c,0,31.7,c,0,8.9,16.8
