time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CPP_start,CPP_subsequent,CPP_subsequent_percent
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans which are a second or subsequent plan,184,24,13
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans which are a second or subsequent plan,459,33,7.2
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans which are a second or subsequent plan,138,22,15.9
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans which are a second or subsequent plan,283,44,15.5
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans which are a second or subsequent plan,318,51,16
2016,Reporting year,National,E92000001,England,,,,,,Child Protection Plans which are a second or subsequent plan,63310,11350,17.9
2016,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans which are a second or subsequent plan,3790,540,14.2
2016,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans which are a second or subsequent plan,10600,1930,18.2
2016,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child Protection Plans which are a second or subsequent plan,5970,970,16.3
2016,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans which are a second or subsequent plan,5640,1010,18
2016,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans which are a second or subsequent plan,7260,1350,18.5
2016,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans which are a second or subsequent plan,5130,990,19.2
2016,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans which are a second or subsequent plan,8940,1250,14
2016,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans which are a second or subsequent plan,9770,2020,20.7
2016,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans which are a second or subsequent plan,6210,1300,20.9
2016,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans which are a second or subsequent plan,3410,490,14.5
2016,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans which are a second or subsequent plan,5520,760,13.7
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans which are a second or subsequent plan,168,21,12.5
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Child Protection Plans which are a second or subsequent plan,466,79,17
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans which are a second or subsequent plan,338,40,11.8
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans which are a second or subsequent plan,144,25,17.4
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans which are a second or subsequent plan,301,40,13.3
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans which are a second or subsequent plan,457,103,22.5
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans which are a second or subsequent plan,239,33,13.8
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans which are a second or subsequent plan,396,36,9.1
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans which are a second or subsequent plan,209,42,20.1
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans which are a second or subsequent plan,217,33,15.2
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans which are a second or subsequent plan,309,63,20.4
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans which are a second or subsequent plan,545,22,4
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans which are a second or subsequent plan,294,66,22.4
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans which are a second or subsequent plan,518,98,18.9
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans which are a second or subsequent plan,222,30,13.5
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans which are a second or subsequent plan,339,68,20.1
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans which are a second or subsequent plan,327,75,22.9
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans which are a second or subsequent plan,387,67,17.3
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans which are a second or subsequent plan,596,141,23.7
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans which are a second or subsequent plan,179,21,11.7
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans which are a second or subsequent plan,237,33,13.9
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans which are a second or subsequent plan,1732,313,18.1
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans which are a second or subsequent plan,700,82,11.7
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans which are a second or subsequent plan,923,181,19.6
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans which are a second or subsequent plan,394,66,16.8
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans which are a second or subsequent plan,294,31,10.5
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans which are a second or subsequent plan,657,108,16.4
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans which are a second or subsequent plan,363,75,20.7
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans which are a second or subsequent plan,294,51,17.3
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans which are a second or subsequent plan,216,38,17.6
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans which are a second or subsequent plan,218,47,21.6
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans which are a second or subsequent plan,287,77,26.8
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans which are a second or subsequent plan,306,40,13.1
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans which are a second or subsequent plan,505,115,22.8
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans which are a second or subsequent plan,613,105,17.1
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Child Protection Plans which are a second or subsequent plan,441,69,15.6
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Child Protection Plans which are a second or subsequent plan,524,83,15.8
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Child Protection Plans which are a second or subsequent plan,218,37,17
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Child Protection Plans which are a second or subsequent plan,475,84,17.7
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans which are a second or subsequent plan,259,34,13.1
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Child Protection Plans which are a second or subsequent plan,445,48,10.8
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Child Protection Plans which are a second or subsequent plan,511,67,13.1
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Child Protection Plans which are a second or subsequent plan,809,162,20
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Child Protection Plans which are a second or subsequent plan,334,89,26.6
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Child Protection Plans which are a second or subsequent plan,195,27,13.8
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Child Protection Plans which are a second or subsequent plan,355,73,20.6
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Child Protection Plans which are a second or subsequent plan,527,67,12.7
