time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,At31_episodes,N1_Abuse_or_neglect,N2_Childs_disability_or_illness,N3_Parents_disability_or_illness,N4_Family_in_acute_stress,N5_Family_dysfunction,N6_Socially_unacceptable_behaviour,N7_Low_income,N8_Absent_parenting,N9_Cases_other_than_CIN,N0_Not_stated
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Primary need at assessment,1380,1050,45,18,59,135,26,0,24,23,0
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Primary need at assessment,2646,2112,181,24,109,174,16,c,26,c,0
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Primary need at assessment,1894,1103,253,11,72,373,36,c,11,30,c
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Primary need at assessment,3507,1928,197,75,224,874,22,15,34,138,0
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Primary need at assessment,3227,2354,324,25,84,254,48,10,28,9,91
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Primary need at assessment,6083,3608,249,93,256,346,140,28,130,0,1233
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Primary need at assessment,1975,1396,106,127,7,252,41,0,18,22,6
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Primary need at assessment,903,483,67,7,46,212,10,0,37,27,14
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Primary need at assessment,2553,1742,388,19,237,96,13,0,31,27,0
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Primary need at assessment,2611,2090,117,27,128,176,20,c,13,37,c
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Primary need at assessment,4308,2182,411,c,354,724,74,315,106,94,c
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Primary need at assessment,2343,539,153,c,74,885,48,c,33,87,503
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Primary need at assessment,1248,718,92,62,175,101,32,c,12,55,c
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Primary need at assessment,2742,2053,197,247,87,39,18,15,52,34,0
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Primary need at assessment,5148,921,326,198,3123,388,45,10,71,54,12
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Primary need at assessment,2255,1456,37,50,261,285,54,c,61,c,30
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Primary need at assessment,3041,1519,350,138,229,373,36,9,84,47,256
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Primary need at assessment,4293,3696,226,31,104,87,7,0,99,16,27
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Primary need at assessment,5091,2095,386,120,149,1631,70,7,186,437,10
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Primary need at assessment,3239,1877,268,16,302,194,19,30,50,20,463
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Primary need at assessment,4319,1028,141,122,402,1252,200,38,137,177,822
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Primary need at assessment,240,138,21,c,20,34,c,0,13,9,c
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Primary need at assessment,8414,4837,515,153,821,532,204,c,250,c,1014
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Primary need at assessment,3574,2930,122,25,115,258,34,11,44,35,0
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Primary need at assessment,2551,1445,448,38,90,383,67,11,26,43,0
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Primary need at assessment,1097,485,183,60,60,187,51,0,24,31,16
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Primary need at assessment,2500,1759,121,19,190,233,12,17,72,13,64
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Primary need at assessment,1181,826,150,12,18,148,10,c,12,0,c
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Primary need at assessment,1399,415,39,149,547,40,75,c,130,c,0
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Primary need at assessment,5418,1324,617,59,975,2086,16,6,159,129,47
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Primary need at assessment,3752,1348,502,440,113,943,176,15,51,11,153
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Primary need at assessment,1519,1253,112,16,39,59,17,c,20,0,c
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Primary need at assessment,2591,1290,154,75,210,675,110,15,33,9,20
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Primary need at assessment,3741,1219,382,31,402,901,96,c,208,c,472
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Primary need at assessment,3007,1685,150,72,185,724,61,15,33,31,51
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Primary need at assessment,4067,2762,448,160,195,391,24,9,78,0,0
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Primary need at assessment,1417,737,177,23,63,237,56,c,42,c,78
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Primary need at assessment,3266,2489,414,39,101,61,26,20,104,12,0
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Primary need at assessment,1344,761,197,26,116,116,35,c,90,c,0
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Primary need at assessment,6769,4335,993,58,638,416,74,c,243,c,7
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Primary need at assessment,5157,1716,976,378,511,1475,53,25,22,c,c
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Primary need at assessment,2125,1357,347,21,108,153,31,13,79,0,16
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Primary need at assessment,4794,2589,336,92,535,901,83,8,92,32,126
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Primary need at assessment,1772,1347,139,25,58,129,10,c,56,c,c
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Primary need at assessment,1387,1201,102,10,23,17,9,9,14,c,c
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Primary need at assessment,3501,2176,353,74,363,353,58,c,119,c,0
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Primary need at assessment,1788,1063,176,11,129,197,35,c,153,c,10
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Primary need at assessment,973,353,57,88,77,277,47,c,16,c,57
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Primary need at assessment,2166,1114,75,36,449,255,84,c,14,c,134
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Primary need at assessment,3306,1639,353,27,391,682,107,9,29,61,8
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Primary need at assessment,3140,1343,182,32,418,419,42,11,64,38,591
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Primary need at assessment,8713,1698,959,387,518,4898,63,27,158,c,c
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Primary need at assessment,1247,429,142,49,36,573,c,c,8,0,0
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Primary need at assessment,10005,2579,1048,111,1048,3730,205,11,1269,c,c
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Primary need at assessment,1776,1212,214,48,84,192,17,0,9,0,0
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Primary need at assessment,2024,834,399,156,270,217,50,c,93,c,0
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Primary need at assessment,4808,2321,413,391,518,800,143,18,149,55,0
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Primary need at assessment,1432,927,107,29,57,207,31,c,71,c,0
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Primary need at assessment,1781,1055,109,50,226,119,53,7,27,63,72
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Primary need at assessment,1212,709,169,55,75,88,37,9,40,30,0
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Primary need at assessment,2287,1674,173,28,192,141,22,c,49,0,c
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Primary need at assessment,6125,3119,828,44,726,937,113,c,336,21,c
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Primary need at assessment,984,311,125,26,175,285,15,0,37,10,0
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Primary need at assessment,4548,1846,311,205,327,174,c,c,198,59,1365
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Primary need at assessment,959,353,86,39,221,226,10,c,23,c,0
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Primary need at assessment,667,193,157,30,50,56,6,c,16,c,158
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Primary need at assessment,1037,366,89,11,145,88,12,c,10,c,311
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Primary need at assessment,857,320,85,31,79,295,8,0,6,33,0
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Primary need at assessment,3600,1962,384,79,376,654,24,c,116,c,0
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Primary need at assessment,2924,1113,307,232,267,401,63,c,c,104,424
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Primary need at assessment,3842,1527,1278,82,320,358,20,7,33,142,75
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Primary need at assessment,2364,1087,111,50,221,783,40,c,71,0,c
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Primary need at assessment,3804,2864,103,28,182,481,17,c,117,c,6
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Primary need at assessment,32,c,c,0,c,0,0,0,0,8,18
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Primary need at assessment,1298,386,243,37,381,213,9,c,27,0,c
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Primary need at assessment,2194,1489,210,208,13,61,41,43,71,58,0
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Primary need at assessment,974,160,74,14,90,548,22,0,19,47,0
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Primary need at assessment,3109,2178,269,172,240,132,c,c,28,57,17
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Primary need at assessment,1509,533,302,26,385,233,12,0,14,c,c
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Primary need at assessment,1919,968,93,60,123,283,88,c,29,c,253
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Primary need at assessment,1196,820,125,35,41,81,13,c,16,c,62
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Primary need at assessment,2699,1657,469,39,127,342,6,c,42,c,13
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Primary need at assessment,1756,789,252,115,170,231,46,12,132,9,0
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Primary need at assessment,55,10,c,c,7,c,c,0,24,0,0
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Primary need at assessment,3133,1516,183,258,428,298,234,42,106,49,19
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Primary need at assessment,1447,755,196,94,111,151,25,9,91,15,0
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Primary need at assessment,2210,1203,107,92,250,157,69,42,94,13,183
