time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Referrals_rate,Re_referrals,Re_referrals_percent,No_Further_Action,No_Further_Action_percent,Not_in_Need,Not_in_Need_percent,Referrals_child,Referrals_child_rate,Re_referrals_child,Re_referrals_child_percent
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Referrals and Re-referrals,2889,515.5,373,12.9,0,0,631,21.8,2714,484.2,349,12.9
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Referrals and Re-referrals,1720,423.8,337,19.6,21,1.2,399,23.2,1582,389.8,287,18.1
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Referrals and Re-referrals,3286,559.4,781,23.8,22,0.7,986,30,3006,511.7,694,23.1
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Referrals and Re-referrals,1432,524.4,215,15,12,0.8,268,18.7,1321,483.7,186,14.1
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Referrals and Re-referrals,1845,633.4,402,21.8,54,2.9,876,47.5,1658,569.2,340,20.5
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Referrals and Re-referrals,2782,647.3,549,19.7,223,8,199,7.2,2543,591.7,477,18.8
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Referrals and Re-referrals,4442,821.7,979,22,410,9.2,2070,46.6,3986,737.4,845,21.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Referrals and Re-referrals,2604,661.3,388,14.9,c,c,747,28.7,2437,618.9,338,13.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Referrals and Re-referrals,3502,1235.1,867,24.8,165,4.7,273,7.8,2987,1053.5,706,23.6
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Referrals and Re-referrals,4390,643.2,891,20.3,744,16.9,1481,33.7,3953,579.2,752,19
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Referrals and Re-referrals,2268,523.2,521,23,177,7.8,645,28.4,1970,454.5,440,22.3
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Referrals and Re-referrals,3432,455.6,868,25.3,47,1.4,1386,40.4,3032,402.5,759,25
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Referrals and Re-referrals,2777,413.2,548,19.7,271,9.8,746,26.9,2519,374.8,492,19.5
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Referrals and Re-referrals,4120,448.1,918,22.3,350,8.5,819,19.9,3654,397.4,756,20.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Referrals and Re-referrals,1062,380.5,74,7,c,c,208,19.6,1035,370.8,71,6.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Referrals and Re-referrals,2471,765.5,749,30.3,119,4.8,976,39.5,2106,652.5,606,28.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Referrals and Re-referrals,11338,461.3,2340,20.6,37,0.3,4660,41.1,10120,411.8,2005,19.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Referrals and Re-referrals,6905,763.9,1805,26.1,193,2.8,1568,22.7,5984,662,1425,23.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Referrals and Re-referrals,12205,1001.3,3210,26.3,1329,10.9,5644,46.2,10553,865.8,2622,24.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Referrals and Re-referrals,3447,572.6,498,14.4,49,1.4,1141,33.1,3150,523.3,451,14.3
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Referrals and Re-referrals,2404,464.9,392,16.3,25,1,956,39.8,2224,430.1,343,15.4
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Referrals and Re-referrals,4866,889,1105,22.7,1332,27.4,1086,22.3,4215,770.1,916,21.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Referrals and Re-referrals,2758,521.2,623,22.6,15,0.5,800,29,2453,463.5,539,22
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Referrals and Re-referrals,2054,564.5,345,16.8,58,2.8,729,35.5,1922,528.2,302,15.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Referrals and Re-referrals,3226,524.3,670,20.8,240,7.4,1056,32.7,2839,461.4,570,20.1
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Referrals and Re-referrals,3517,707.6,514,14.6,c,c,916,26,3185,640.8,435,13.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Referrals and Re-referrals,2172,401.9,518,23.8,211,9.7,428,19.7,1879,347.7,443,23.6
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Referrals and Re-referrals,1722,387,244,14.2,158,9.2,518,30.1,1576,354.2,221,14
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Referrals and Re-referrals,4443,662,1018,22.9,63,1.4,440,9.9,3963,590.5,869,21.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Referrals and Re-referrals,3243,484.1,680,21,52,1.6,633,19.5,2949,440.2,597,20.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Referrals and Re-referrals,2140,435.2,403,18.8,62,2.9,524,24.5,1933,393.1,352,18.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Referrals and Re-referrals,6474,457.4,1010,15.6,194,3,1242,19.2,5873,415,851,14.5
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Referrals and Re-referrals,2401,523.1,508,21.2,49,2,319,13.3,2156,469.7,443,20.5
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Referrals and Re-referrals,5275,818.6,1429,27.1,178,3.4,1904,36.1,4442,689.3,1129,25.4
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Referrals and Re-referrals,3156,508.9,627,19.9,0,0,214,6.8,2873,463.3,558,19.4
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Referrals and Re-referrals,4725,825.6,907,19.2,702,14.9,914,19.3,4174,729.3,791,19
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Referrals and Re-referrals,6640,673.8,1709,25.7,2031,30.6,2229,33.6,5727,581.2,1389,24.3
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Referrals and Re-referrals,11455,695.8,2689,23.5,1001,8.7,5595,48.8,10066,611.4,2229,22.1
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Referrals and Re-referrals,1948,577.8,176,9,262,13.4,11,0.6,1846,547.5,156,8.5
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Referrals and Re-referrals,1738,497.7,340,19.6,193,11.1,805,46.3,1582,453,304,19.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Referrals and Re-referrals,3787,326.5,606,16,0,0,1533,40.5,3551,306.1,545,15.3
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Referrals and Re-referrals,5074,897.9,1324,26.1,377,7.4,1109,21.9,4386,776.2,1114,25.4
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Referrals and Re-referrals,7102,627.7,1440,20.3,1764,24.8,1571,22.1,6314,558.1,1232,19.5
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Referrals and Re-referrals,4016,572.6,1078,26.8,266,6.6,1358,33.8,3576,509.9,921,25.8
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Referrals and Re-referrals,1236,344.9,165,13.3,118,9.5,161,13,1148,320.3,149,13
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Referrals and Re-referrals,4561,773.7,970,21.3,446,9.8,1485,32.6,3960,671.8,840,21.2
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Referrals and Re-referrals,8645,569.2,1638,18.9,449,5.2,2628,30.4,7700,506.9,1423,18.5
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Referrals and Re-referrals,3563,416.8,613,17.2,649,18.2,883,24.8,3172,371,523,16.5
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Referrals and Re-referrals,6836,504,1161,17,3293,48.2,39,0.6,6160,454.2,976,15.8
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Referrals and Re-referrals,6774,473.6,1101,16.3,450,6.6,1180,17.4,6251,437,974,15.6
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Referrals and Re-referrals,15709,951.7,5585,35.6,7409,47.2,3143,20,12475,755.8,4089,32.8
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Referrals and Re-referrals,9064,1380.4,2423,26.7,143,1.6,1129,12.5,7416,1129.5,1910,25.8
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Referrals and Re-referrals,9317,576.6,2372,25.5,0,0,5479,58.8,8232,509.5,1989,24.2
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Referrals and Re-referrals,383,476.1,68,17.8,38,9.9,108,28.2,328,407.8,52,15.9
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Referrals and Re-referrals,17417,602.1,3826,22,1148,6.6,6727,38.6,15098,521.9,3126,20.7
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Referrals and Re-referrals,5433,726.1,1292,23.8,52,1,1377,25.3,4919,657.4,1134,23.1
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Referrals and Re-referrals,5883,871.1,1565,26.6,458,7.8,1732,29.4,5039,746.1,1310,26
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Referrals and Re-referrals,1367,391.5,207,15.1,c,c,589,43.1,1367,391.5,207,15.1
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Referrals and Re-referrals,4644,567.9,762,16.4,c,c,1094,23.6,4173,510.3,655,15.7
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Referrals and Re-referrals,1413,239.4,208,14.7,23,1.6,280,19.8,1317,223.1,183,13.9
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Referrals and Re-referrals,2848,620.5,683,24,547,19.2,541,19,2517,548.4,554,22
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Referrals and Re-referrals,9142,547.5,1858,20.3,779,8.5,3256,35.6,8221,492.3,1578,19.2
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Referrals and Re-referrals,4691,821.3,1128,24,16,0.3,1902,40.5,4142,725.2,948,22.9
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Referrals and Re-referrals,2982,759.1,649,21.8,12,0.4,952,31.9,2625,668.2,561,21.4
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Referrals and Re-referrals,4586,694.4,994,21.7,565,12.3,728,15.9,3964,600.2,849,21.4
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Referrals and Re-referrals,11330,996.6,3715,32.8,6086,53.7,1789,15.8,8566,753.5,2634,30.7
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Referrals and Re-referrals,5983,1012.7,1455,24.3,218,3.6,1405,23.5,5185,877.6,1154,22.3
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Referrals and Re-referrals,5497,473.1,1128,20.5,17,0.3,2105,38.3,5011,431.2,989,19.7
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Referrals and Re-referrals,1397,358.5,173,12.4,0,0,383,27.4,1300,333.6,167,12.8
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Referrals and Re-referrals,4270,323,749,17.5,320,7.5,464,10.9,3944,298.4,667,16.9
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Referrals and Re-referrals,1876,313.4,372,19.8,163,8.7,771,41.1,1710,285.7,331,19.4
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Referrals and Re-referrals,9970,327.9,2089,21,1500,15,3724,37.4,9241,304,1873,20.3
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Referrals and Re-referrals,6360,239.8,983,15.5,0,0,2791,43.9,5859,220.9,872,14.9
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Referrals and Re-referrals,3462,598.6,694,20,33,1,1258,36.3,3043,526.2,567,18.6
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Referrals and Re-referrals,8530,511.4,2095,24.6,791,9.3,2334,27.4,7488,448.9,1740,23.2
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Referrals and Re-referrals,2755,548.4,741,26.9,467,17,542,19.7,2393,476.3,635,26.5
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Referrals and Re-referrals,2229,583.3,363,16.3,20,0.9,1084,48.6,2070,541.7,324,15.7
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Referrals and Re-referrals,6284,419.1,1391,22.1,33,0.5,2516,40,5592,373,1182,21.1
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Referrals and Re-referrals,2058,492.9,279,13.6,50,2.4,604,29.3,1950,467.1,261,13.4
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Referrals and Re-referrals,1644,597,387,23.5,204,12.4,522,31.8,1431,519.7,324,22.6
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Referrals and Re-referrals,3405,678.9,841,24.7,332,9.8,942,27.7,2972,592.6,710,23.9
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Referrals and Re-referrals,9204,762.9,3029,32.9,947,10.3,2282,24.8,7329,607.5,2209,30.1
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Referrals and Re-referrals,3676,352.7,547,14.9,68,1.8,800,21.8,3354,321.8,482,14.4
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Referrals and Re-referrals,19435,693,5966,30.7,3384,17.4,7366,37.9,16018,571.2,4660,29.1
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Referrals and Re-referrals,2613,1056.2,792,30.3,424,16.2,1030,39.4,2174,878.8,600,27.6
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Referrals and Re-referrals,15805,482.7,3636,23,85,0.5,5991,37.9,13941,425.8,3057,21.9
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Referrals and Re-referrals,2732,434.8,481,17.6,229,8.4,1111,40.7,2486,395.7,406,16.3
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Referrals and Re-referrals,3083,455.1,588,19.1,565,18.3,625,20.3,2763,407.9,513,18.6
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Referrals and Re-referrals,7066,495.6,1405,19.9,469,6.6,2930,41.5,6429,450.9,1185,18.4
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Referrals and Re-referrals,2487,583,645,25.9,113,4.5,406,16.3,2154,504.9,516,24
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Referrals and Re-referrals,3267,885.8,930,28.5,160,4.9,1086,33.2,2856,774.3,761,26.6
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Referrals and Re-referrals,5688,1364,1667,29.3,3460,60.8,431,7.6,4525,1085.1,1086,24
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Referrals and Re-referrals,3044,623.2,810,26.6,8,0.3,109,3.6,2657,543.9,696,26.2
